x
8.076945173
6.819373038
4.382396243
4.405720411
13.45536517
5.480118359
4.505526469
7.997752146
5.20727646
7.898399201
4.323716742
6.713576044
6.643878963
4.606455207
6.266759553
0.563467814
5.396292894
17.4313839
5.645061351
2.334993389
11.27024786
9.179289705
6.965054549
7.235215088
8.529472313
11.0809983
5.841137139
6.085246341
14.67049524
7.581792497
4.343868536
9.596476814
5.602757169
11.10360666
6.107099545
7.054777473
4.674712166
2.598719497
3.578681808
2.585882402
7.330555878
4.498542787
3.563102345
10.74813195
2.276256714
2.380317354
3.386835568
3.161352415
3.061099061
3.58260224
1.935384121
5.377698007
4.181945455
8.807521869
11.81448528
8.142477662
8.800001013
2.398444618
7.244548685
1.616252397
4.899697004
0.652272864
2.459089526
6.591185984
1.819072788
2.169374458
2.910225432
10.58970147
3.2694428
6.870457882
8.825647541
5.657650347
1.613313277
7.293292266
9.879336855
2.014393315
2.027507809
4.178567476
5.479149159
4.062755788
1.761638568
6.693037675
3.10960558
2.321177225
4.32806885
6.250910696
3.30048379
6.386323034
3.912027111
1.894235035
4.421321838
10.59409333
6.844542487
3.107230866
1.721045011
2.254831597
1.805830423
8.431503567
1.943946355
3.601291918
6.100831434
5.17211728
8.146338639
3.445904626
2.370387941
3.022644102
7.863353526
2.281405185
4.729964582
3.114880273
11.39972007
1.774844047
6.233592149
2.389987117
4.265735692
5.57436214
2.081221508
3.955383689
5.36141968
5.960630215
2.617644558
1.346355777
2.135202259
30.71151547
4.288518684
6.916911885
1.933055366
1.982965382
2.249688939
6.020345539
2.467351656
1.844208066
19.80456778
5.013821168
2.837177257
3.910078648
8.031434873
31.42359682
7.534842178
1.541539013
8.577894962
3.542418455
3.89975883
2.72619128
2.783370582
3.602017885
1.792267292
4.650868076
2.336402162
6.786988772
7.757099929
4.744918283
2.729628226
4.142077148
2.824246095
5.165979492
7.567595726
0.972595355
3.674303737
3.075953127
2.976250124
2.658387623
3.555354955
1.414287089
14.50343917
11.73828095
23.45118228
2.944100673
2.233963284
2.370354304
2.267374101
1.838756007
9.325892411
8.263728469
3.121542587
2.172904055
7.349662683
2.166147644
1.175118025
2.372984094
1.341237548
2.844966934
2.230474036
1.955357701
3.449002071
5.804970806
4.50310062
1.933500324
1.762465056
1.691295735
8.794761594
3.126731575
2.924505464
6.036644476
1.177361565
1.308623046
2.690776659
2.54433957
4.22953442
3.921459688
1.916686073
9.574799544
0.815280119
3.5588825
5.345317859
2.124577523
25.06805193
7.148717861
1.745018355
2.644178093
2.03684373
2.036011631
2.405970637
4.366858468
4.96438871
1.039926754
7.438472431
3.390440662
3.852677687
1.120087982
4.55544533
4.533012566
25.41651814
2.015265589
3.209000228
2.832186227
1.996079727
3.912843109
2.290582747
2.551849131
5.016283437
35.66102058
4.811954514
4.123339112
2.41438869
7.420056292
12.38441578
3.352049362
1.891121505
2.141900221
3.811406365
5.576158611
2.06925149
2.041364852
7.984166154
2.603418853
5.203553134
7.212349484
3.952299557
4.243386537
2.914729242
4.671494176
2.572175424
23.67469082
4.493714336
5.124620875
6.191840842
4.111468643
1.373404312
3.499830379
5.077401057
5.247033121
5.264044319
1.696544411
3.645369953
2.361279072
2.470194163
3.816065261
5.873324556
5.042282791
7.348166353
2.703646827
3.073956491
2.42555464
3.266878009
4.081730927
4.688103806
3.587545008
3.897074451
2.962093936
5.980900559
3.201833394
2.267320943
2.669608147
1.56337065
10.58925541
3.778073805
2.530446853
7.243207052
2.722698987
4.467032248
12.16076026
3.078628119
4.869346505
1.49141363
1.581710386
2.89411677
7.705109404
8.147526869
4.00389345
1.772916217
1.830850701
1.667353642
1.600608123
2.980454091
5.945344809
5.16810289
3.179871964
3.038611386
2.631490873
3.443618768
4.814093989
4.098927425
4.934487331
1.953585379
8.109058704
7.80885528
2.568259439
2.380112581
2.383089264
1.791455761
3.15334349
2.715483187
11.46454559
1.854055633
1.884412352
4.598561974
3.291403346
7.482601497
2.787517858
4.720604796
5.774748477
9.345964574
7.241181148
2.58574132
17.72088152
3.142070391
3.054875937
2.03838562
7.246435755
3.04897469
2.648991167
2.304676797
1.481096345
8.51868134
1.261034579
0.6479922
2.262244837
3.078235586
25.61312791
4.124182587
1.799369149
3.711650321
5.185346004
1.298260103
1.81163134
1.92259386
4.565011167
5.311690664
5.56998135
3.620456795
3.508597314
4.574316621
2.44263862
2.551691071
2.835864537
35.71588132
4.083920523
1.426123487
4.686933747
2.453685696
3.098681854
1.315854415
1.832142319
10.58501521
1.647540006
7.14181399
2.127085586
5.469807817
2.803521802
1.557691795
3.522220087
1.857655378
1.996329288
2.194578186
2.900651564
4.51294706
3.858429595
5.160507853
6.413677891
2.178133924
5.362155548
3.677522858
3.531830076
2.002129871
2.077385211
3.73636074
2.706302259
1.065902754
2.362005649
3.474093165
6.835286442
2.050152871
3.589898442
2.163045768
4.277056725
3.343034699
2.107996586
1.369587176
2.78372896
4.341904926
2.513288151
2.807116176
2.151053609
3.137864065
1.593052663
2.507060701
1.399224233
3.132681034
2.642894359
3.467090749
28.07401371
3.515290288
1.22100422
5.979408685
1.122902273
36.97334709
3.450459943
3.384201988
3.333405417
2.7131731
1.527850369
0.618185638
5.742257796
36.0891192
0.918565784
6.082251134
2.997190959
22.79215978
2.113224449
2.62036008
7.620002943
2.379179579
2.389056727
2.331420239
1.828034304
2.955663827
1.439368219
1.408547397
2.406367507
4.262966076
3.918243589
2.073612238
4.021351001
4.557949102
3.212534347
2.56042732
1.209183411
2.355806476
2.169737986
3.860032158
0.90763835
1.772108735
11.12776403
4.383504029
1.267593113
2.347955893
2.793693953
3.292524062
3.179648082
31.57226357
18.18898332
3.813974827
1.163963261
1.143740662
34.34059678
1.262910867
4.471648257
12.35328196
1.837321971
0.750992574
3.822557431
3.966183037
2.150230061
3.089985345
3.665185174
7.780789086
2.658770697
4.728608988
7.857057276
8.945694544
11.99006262
32.35832738
2.013025962
7.18653287
4.349682215
5.803433397
2.912008239
1.01561763
5.086507798
3.019226269
2.657708471
2.62987912
4.875759053
