x
1.037222388
1.051200552
14.54594149
2.244010108
1.038734964
1.897128139
1.00247707
1.023247236
14.16800581
16.0823483
1.088651763
3.796968388
1.201093747
6.007834973
11.61290146
4.00132764
2.934607523
3.108376055
1.620208794
10.12927108
14.85521219
3.655480037
7.915668101
11.32089865
6.361480006
2.454319909
10.76981097
8.720724048
11.66067679
2.300814046
1.022960085
8.554030912
3.69885649
8.825396747
1.869353956
1.121325634
12.7427974
2.0879775
5.058253379
10.7236542
3.880886194
13.06417876
2.369315704
6.723249723
8.267597738
8.447815171
6.893128932
1.918728905
13.91531532
5.576047158
9.150587535
3.171201109
7.686714216
8.347761571
2.851229679
2.510529859
2.133085181
3.925579648
5.298518416
10.11697325
6.441852533
1.699947077
13.42622315
9.273923525
10.45803799
4.735202381
2.117300176
11.4029136
3.022883586
10.31683967
1.849306431
3.523752196
11.71866786
1.614154445
1.550296457
2.333089377
4.728839933
2.04035353
10.72441516
2.419008699
10.01561546
9.113680112
9.940803924
5.450782855
8.040964136
5.801619381
7.805736715
1.065966428
5.757638963
10.06841668
10.53416878
4.271254074
11.28770007
1.016882714
8.953347355
8.43488592
1.75741592
1.999016998
3.745727397
1.032600845
3.504026181
5.076392427
4.754900469
9.146471767
5.134583644
10.48693811
6.735267987
7.28329173
2.749295443
3.945819238
10.93433782
5.518589474
8.037978127
9.965905377
12.8719321
11.23398005
6.552143063
15.05043048
1.488715618
3.129923638
3.045817596
1.854226408
2.028255353
1.20504614
6.676263438
3.680240021
8.431498068
1.50408849
1.407018819
1.225585733
3.318149698
1.508555884
2.182204764
5.007394061
2.848628039
1.567408667
8.900527896
2.369868197
3.737518109
4.226671182
5.508998629
1.421581909
8.652126855
9.187221066
5.568083957
3.445329797
2.638144172
2.866721765
3.389809779
6.864007157
4.932682991
2.467102576
2.752541939
4.546749152
6.540483468
1.192132051
7.151083651
1.596014161
7.690597194
1.925174178
4.365407802
1.847382278
1.997578149
3.253838965
4.039438431
1.609545464
2.447488697
6.015319608
1.386264515
1.003808034
2.785831304
5.749860641
1.65092406
1.487462256
4.268253591
2.119218168
1.823532368
2.559341959
3.331562373
2.305554113
5.2728495
1.238758894
2.16827982
6.282166518
2.284506229
1.37645292
2.051480608
5.020475674
1.197032751
4.004431587
1.798783635
2.9997348
3.90020248
1.899628386
2.354223872
2.759899578
1.643340148
4.303120936
1.248700592
3.921777096
1.435278453
1.578206267
2.357806449
2.342273221
2.233491597
3.903918651
2.484561637
1.140315307
1.462718211
1.47950855
4.099961417
1.667993561
4.233751009
2.698065588
1.929326121
5.861201325
2.375416524
1.905655036
1.703816456
1.165037962
4.041551467
1.232469223
1.050613537
1.144189874
2.111977501
2.691584152
1.306654673
2.00414556
2.04448944
2.285710527
1.903262718
2.156503468
2.284974231
1.241567174
1.148159852
1.434730163
2.502925534
1.195467661
1.43953086
1.261362178
2.543390471
1.482901108
1.337346043
1.052917731
2.29897143
1.424615936
1.956715122
1.566404332
1.230503481
1.150637964
1.518496393
1.592723597
1.191079076
1.202101611
1.357402163
1.904479777
1.21397306
2.760567953
1.35114623
1.058725827
1.401333808
1.301101299
1.750691921
1.331725337
1.335589283
1.223336445
1.330478431
1.292489312
1.545666963
1.614860999
1.754689277
1.980752772
1.104942713
1.077480379
1.414829472
1.143807961
1.102340545
1.01961419
1.594366725
1.086151723
1.170496249
1.289168835
1.033213348
1.110997624
1.515444465
1.155636028
1.156045485
1.032271617
